Time,Water_Level
2015-01-16 19:00:00,0.3199999928474426
2015-01-16 20:00:00,0.26899999380111694
2015-01-16 21:00:00,0.27000001072883606
2015-01-16 22:00:00,0.25099998712539673
2015-01-16 23:00:00,0.25699999928474426
2015-01-17 00:00:00,0.2669999897480011
2015-01-17 01:00:00,0.28999999165534973
2015-01-17 02:00:00,0.3580000102519989
2015-01-17 03:00:00,0.41600000858306885
2015-01-17 04:00:00,0.4830000102519989
2015-01-17 05:00:00,0.5249999761581421
2015-01-17 06:00:00,0.5404000282287598
2015-01-17 07:00:00,0.4959999918937683
2015-01-17 08:00:00,0.453000009059906
2015-01-17 09:00:00,0.4000000059604645
2015-01-17 10:00:00,0.3449999988079071
2015-01-17 11:00:00,0.3199999928474426
2015-01-17 12:00:00,0.3499999940395355
2015-01-17 13:00:00,0.37599998712539673
2015-01-17 14:00:00,0.4255000054836273
2015-01-17 15:00:00,0.4050000011920929
2015-01-17 16:00:00,0.37700000405311584
2015-01-17 17:00:00,0.3490000069141388
2015-01-17 18:00:00,0.2849999964237213
2015-01-17 19:00:00,0.2669999897480011
2015-01-17 20:00:00,0.23479999601840973
2015-01-17 21:00:00,0.22849999368190765
2015-01-17 22:00:00,0.22499999403953552
2015-01-17 23:00:00,0.18000000715255737
2015-01-18 00:00:00,0.16699999570846558
2015-01-18 01:00:00,0.1770000010728836
2015-01-18 02:00:00,0.20000000298023224
2015-01-18 03:00:00,0.27000001072883606
2015-01-18 04:00:00,0.33500000834465027
2015-01-18 05:00:00,0.41600000858306885
2015-01-18 06:00:00,0.4691999852657318
2015-01-18 07:00:00,0.48899999260902405
2015-01-18 08:00:00,0.4560000002384186
2015-01-18 09:00:00,0.39500001072883606
2015-01-18 10:00:00,0.3400000035762787
2015-01-18 11:00:00,0.3070000112056732
2015-01-18 12:00:00,0.3370000123977661
2015-01-18 13:00:00,0.3970000147819519
2015-01-18 14:00:00,0.4429999887943268
2015-01-18 15:00:00,0.47850000858306885
2015-01-18 16:00:00,0.5
2015-01-18 17:00:00,0.503000020980835
2015-01-18 18:00:00,0.5055000185966492
2015-01-18 19:00:00,0.5062000155448914
2015-01-18 20:00:00,0.5270000100135803
2015-01-18 21:00:00,0.5270000100135803
2015-01-18 22:00:00,0.5
2015-01-18 23:00:00,0.46299999952316284
2015-01-19 00:00:00,0.4300000071525574
2015-01-19 01:00:00,0.41999998688697815
2015-01-19 02:00:00,0.44999998807907104
2015-01-19 03:00:00,0.503000020980835
2015-01-19 04:00:00,0.550000011920929
2015-01-19 05:00:00,0.5830000042915344
2015-01-19 06:00:00,0.6050000190734863
2015-01-19 07:00:00,0.6169999837875366
2015-01-19 08:00:00,0.6200000047683716
2015-01-19 09:00:00,0.6050000190734863
2015-01-19 10:00:00,0.5799999833106995
2015-01-19 11:00:00,0.5559999942779541
2015-01-19 12:00:00,0.550000011920929
2015-01-19 13:00:00,0.5630000233650208
2015-01-19 14:00:00,0.574999988079071
2015-01-19 15:00:00,0.5929999947547913
2015-01-19 16:00:00,0.6150000095367432
2015-01-19 17:00:00,0.6370000243186951
2015-01-19 18:00:00,0.6309999823570251
2015-01-19 19:00:00,0.6029999852180481
2015-01-19 20:00:00,0.5830000042915344
2015-01-19 21:00:00,0.5738999843597412
2015-01-19 22:00:00,0.574999988079071
2015-01-19 23:00:00,0.574999988079071
2015-01-20 00:00:00,0.5648000240325928
2015-01-20 01:00:00,0.5699999928474426
2015-01-20 02:00:00,0.5799999833106995
2015-01-20 03:00:00,0.6200000047683716
2015-01-20 04:00:00,0.6850000023841858
2015-01-20 05:00:00,0.7070000171661377
2015-01-20 06:00:00,0.718999981880188
2015-01-20 07:00:00,0.7204999923706055
2015-01-20 08:00:00,0.7170000076293945
2015-01-20 09:00:00,0.7200000286102295
2015-01-20 10:00:00,0.6959999799728394
2015-01-20 11:00:00,0.6489999890327454
2015-01-20 12:00:00,0.6140000224113464
2015-01-20 13:00:00,0.6000000238418579
2015-01-20 14:00:00,0.593999981880188
2015-01-20 15:00:00,0.5867999792098999
2015-01-20 16:00:00,0.6000000238418579
2015-01-20 17:00:00,0.6150000095367432
2015-01-20 18:00:00,0.6349999904632568
2015-01-20 19:00:00,0.6470000147819519
2015-01-20 20:00:00,0.6349999904632568
2015-01-20 21:00:00,0.6050000190734863
2015-01-20 22:00:00,0.5659999847412109
2015-01-20 23:00:00,0.5230000019073486
2015-01-21 00:00:00,0.4950000047683716
2015-01-21 01:00:00,0.4855000078678131
2015-01-21 02:00:00,0.4950000047683716
2015-01-21 03:00:00,0.5149999856948853
2015-01-21 04:00:00,0.5429999828338623
2015-01-21 05:00:00,0.5730000138282776
2015-01-21 06:00:00,0.5906999707221985
2015-01-21 07:00:00,0.6035000085830688
2015-01-21 08:00:00,0.6110000014305115
2015-01-21 09:00:00,0.6029999852180481
2015-01-21 10:00:00,0.593999981880188
2015-01-21 11:00:00,0.5730000138282776
2015-01-21 12:00:00,0.5509999990463257
2015-01-21 13:00:00,0.5339999794960022
2015-01-21 14:00:00,0.527999997138977
2015-01-21 15:00:00,0.5249999761581421
2015-01-21 16:00:00,0.5299999713897705
2015-01-21 17:00:00,0.550000011920929
2015-01-21 18:00:00,0.5569999814033508
2015-01-21 19:00:00,0.5600000023841858
2015-01-21 20:00:00,0.5649999976158142
2015-01-21 21:00:00,0.5649999976158142
2015-01-21 22:00:00,0.5479999780654907
2015-01-21 23:00:00,0.5
2015-01-22 00:00:00,0.4569999873638153
2015-01-22 01:00:00,0.43650001287460327
2015-01-22 02:00:00,0.4449999928474426
2015-01-22 03:00:00,0.4699999988079071
2015-01-22 04:00:00,0.5049999952316284
2015-01-22 05:00:00,0.5350000262260437
2015-01-22 06:00:00,0.5551999807357788
2015-01-22 07:00:00,0.5569999814033508
2015-01-22 08:00:00,0.5450000166893005
2015-01-22 09:00:00,0.5249999761581421
2015-01-22 10:00:00,0.5090000033378601
2015-01-22 11:00:00,0.49000000953674316
2015-01-22 12:00:00,0.46299999952316284
2015-01-22 13:00:00,0.43700000643730164
2015-01-22 14:00:00,0.4230000078678131
2015-01-22 15:00:00,0.42399999499320984
2015-01-22 16:00:00,0.429500013589859
2015-01-22 17:00:00,0.4424999952316284
2015-01-22 18:00:00,0.4569999873638153
2015-01-22 19:00:00,0.4749999940395355
2015-01-22 20:00:00,0.4830000102519989
2015-01-22 21:00:00,0.4729999899864197
2015-01-22 22:00:00,0.45399999618530273
2015-01-22 23:00:00,0.4230000078678131
2015-01-23 00:00:00,0.38499999046325684
2015-01-23 01:00:00,0.35600000619888306
2015-01-23 02:00:00,0.3370000123977661
2015-01-23 03:00:00,0.3499999940395355
2015-01-23 04:00:00,0.35850000381469727
2015-01-23 05:00:00,0.3799999952316284
